route_id,route_name,closed,index,latitude,longitude,east_m,north_m,distance_m,path_yaw_rad
"route-1788717451546","13_right",false,0,37.2888308822,127.1073527075,10.561738,11.085235,0.000000,-0.3338115356
"route-1788717451546","13_right",false,1,37.2888294265,127.1073579614,11.027618,10.923673,0.493098,-0.3338115356
"route-1788717451546","13_right",false,2,37.2888279707,127.1073632152,11.493498,10.762111,0.986197,-0.3338115356
"route-1788717451546","13_right",false,3,37.2888265150,127.1073684691,11.959377,10.600549,1.479295,-0.3338115356
"route-1788717451546","13_right",false,4,37.2888250593,127.1073737229,12.425257,10.438987,1.972394,-0.3338115356
"route-1788717451546","13_right",false,5,37.2888236035,127.1073789768,12.891137,10.277425,2.465492,-0.3338115356
"route-1788717451546","13_right",false,6,37.2888221478,127.1073842306,13.357016,10.115863,2.958591,-0.3338115356
"route-1788717451546","13_right",false,7,37.2888206921,127.1073894845,13.822896,9.954301,3.451689,-0.3338115356
"route-1788717451546","13_right",false,8,37.2888192363,127.1073947383,14.288775,9.792739,3.944788,-0.3338115356
"route-1788717451546","13_right",false,9,37.2888177806,127.1073999922,14.754655,9.631177,4.437886,-0.3338115356
"route-1788717451546","13_right",false,10,37.2888163249,127.1074052460,15.220535,9.469615,4.930985,-0.3338115356
"route-1788717451546","13_right",false,11,37.2888148691,127.1074104999,15.686414,9.308053,5.424083,-0.3338115356
"route-1788717451546","13_right",false,12,37.2888134134,127.1074157537,16.152294,9.146491,5.917181,-0.3338115356
"route-1788717451546","13_right",false,13,37.2888119577,127.1074210076,16.618173,8.984929,6.410280,-0.3338115356
"route-1788717451546","13_right",false,14,37.2888105019,127.1074262614,17.084053,8.823367,6.903378,-0.3338115356
"route-1788717451546","13_right",false,15,37.2888090462,127.1074315153,17.549933,8.661805,7.396477,-0.3338115356
"route-1788717451546","13_right",false,16,37.2888075904,127.1074367691,18.015812,8.500243,7.889575,-0.3338115356
"route-1788717451546","13_right",false,17,37.2888061347,127.1074420230,18.481692,8.338681,8.382674,-0.3338115356
"route-1788717451546","13_right",false,18,37.2888046790,127.1074472768,18.947571,8.177119,8.875772,-0.3338115356
"route-1788717451546","13_right",false,19,37.2888032232,127.1074525307,19.413451,8.015557,9.368871,-0.3338115356
"route-1788717451546","13_right",false,20,37.2888017675,127.1074577845,19.879331,7.853994,9.861969,-0.3338115356
"route-1788717451546","13_right",false,21,37.2888003118,127.1074630383,20.345210,7.692432,10.355068,-0.3338115356
"route-1788717451546","13_right",false,22,37.2887988560,127.1074682922,20.811090,7.530870,10.848166,-0.3338115356
"route-1788717451546","13_right",false,23,37.2887974003,127.1074735460,21.276969,7.369308,11.341264,-0.3338115356
"route-1788717451546","13_right",false,24,37.2887959446,127.1074787999,21.742849,7.207746,11.834363,-0.3338115356
"route-1788717451546","13_right",false,25,37.2887944888,127.1074840537,22.208729,7.046184,12.327461,-0.3338115356
"route-1788717451546","13_right",false,26,37.2887930331,127.1074893076,22.674608,6.884622,12.820560,-0.3338115356
"route-1788717451546","13_right",false,27,37.2887915774,127.1074945614,23.140488,6.723060,13.313658,-0.3338115356
"route-1788717451546","13_right",false,28,37.2887901216,127.1074998153,23.606367,6.561498,13.806757,-0.3338115356
"route-1788717451546","13_right",false,29,37.2887886659,127.1075050691,24.072247,6.399936,14.299855,-0.3338115356
"route-1788717451546","13_right",false,30,37.2887872101,127.1075103230,24.538127,6.238374,14.792954,-0.3338115356
"route-1788717451546","13_right",false,31,37.2887857544,127.1075155768,25.004006,6.076812,15.286052,-0.3338115356
"route-1788717451546","13_right",false,32,37.2887842987,127.1075208307,25.469886,5.915250,15.779151,-0.3338115356
"route-1788717451546","13_right",false,33,37.2887828429,127.1075260845,25.935765,5.753688,16.272249,-0.3338115356
"route-1788717451546","13_right",false,34,37.2887813872,127.1075313384,26.401645,5.592126,16.765347,-0.3338115356
"route-1788717451546","13_right",false,35,37.2887799315,127.1075365922,26.867525,5.430564,17.258446,-0.3338115356
"route-1788717451546","13_right",false,36,37.2887784757,127.1075418461,27.333404,5.269002,17.751544,-0.3338115356
"route-1788717451546","13_right",false,37,37.2887770200,127.1075470999,27.799284,5.107440,18.244643,-0.3338115356
"route-1788717451546","13_right",false,38,37.2887755643,127.1075523538,28.265163,4.945878,18.737741,-0.3338115356
"route-1788717451546","13_right",false,39,37.2887741085,127.1075576076,28.731043,4.784316,19.230840,-0.3338115356
"route-1788717451546","13_right",false,40,37.2887726528,127.1075628615,29.196923,4.622754,19.723938,-0.3338115356
"route-1788717451546","13_right",false,41,37.2887711971,127.1075681153,29.662802,4.461192,20.217037,-0.3338115356
"route-1788717451546","13_right",false,42,37.2887697413,127.1075733692,30.128682,4.299630,20.710135,-0.3338115356
"route-1788717451546","13_right",false,43,37.2887682856,127.1075786230,30.594561,4.138068,21.203234,-0.3338115356
"route-1788717451546","13_right",false,44,37.2887668298,127.1075838769,31.060441,3.976506,21.696332,-0.3338115356
"route-1788717451546","13_right",false,45,37.2887653741,127.1075891307,31.526321,3.814944,22.189430,-0.3338115356
"route-1788717451546","13_right",false,46,37.2887639184,127.1075943846,31.992200,3.653382,22.682529,-0.3338115356
"route-1788717451546","13_right",false,47,37.2887624626,127.1075996384,32.458080,3.491820,23.175627,-0.3338115356
