route_id,route_name,closed,index,latitude,longitude,east_m,north_m,distance_m,path_yaw_rad
"route-1788715494600","9",false,0,37.2883827529,127.1074026637,14.991548,-38.649533,0.000000,1.1795077805
"route-1788715494600","9",false,1,37.2883868652,127.1074047871,15.179840,-38.193137,0.493712,1.1795077805
"route-1788715494600","9",false,2,37.2883909775,127.1074069105,15.368132,-37.736741,0.987423,1.1795077805
"route-1788715494600","9",false,3,37.2883950898,127.1074090339,15.556423,-37.280345,1.481135,1.1795077805
"route-1788715494600","9",false,4,37.2883992021,127.1074111573,15.744715,-36.823949,1.974847,1.1795077805
"route-1788715494600","9",false,5,37.2884033144,127.1074132808,15.933007,-36.367553,2.468558,1.1795077805
"route-1788715494600","9",false,6,37.2884074267,127.1074154042,16.121298,-35.911156,2.962270,1.1795077805
"route-1788715494600","9",false,7,37.2884115390,127.1074175276,16.309590,-35.454760,3.455981,1.1795077805
"route-1788715494600","9",false,8,37.2884156513,127.1074196510,16.497882,-34.998364,3.949693,1.1795077805
"route-1788715494600","9",false,9,37.2884197636,127.1074217744,16.686173,-34.541968,4.443405,1.1795077805
"route-1788715494600","9",false,10,37.2884238759,127.1074238978,16.874465,-34.085572,4.937116,1.1795077805
"route-1788715494600","9",false,11,37.2884279882,127.1074260212,17.062757,-33.629176,5.430828,1.1795077805
"route-1788715494600","9",false,12,37.2884321005,127.1074281447,17.251048,-33.172780,5.924540,1.1795077805
"route-1788715494600","9",false,13,37.2884362128,127.1074302681,17.439340,-32.716384,6.418251,1.1795077805
"route-1788715494600","9",false,14,37.2884403251,127.1074323915,17.627632,-32.259987,6.911963,1.1795077805
"route-1788715494600","9",false,15,37.2884444374,127.1074345149,17.815924,-31.803591,7.405675,1.1795077805
"route-1788715494600","9",false,16,37.2884485497,127.1074366383,18.004215,-31.347195,7.899386,1.1795077805
"route-1788715494600","9",false,17,37.2884526620,127.1074387617,18.192507,-30.890799,8.393098,1.1795077805
"route-1788715494600","9",false,18,37.2884567743,127.1074408852,18.380799,-30.434403,8.886809,1.1795077805
"route-1788715494600","9",false,19,37.2884608866,127.1074430086,18.569090,-29.978007,9.380521,1.1795077805
"route-1788715494600","9",false,20,37.2884649990,127.1074451320,18.757382,-29.521611,9.874233,1.1795077805
"route-1788715494600","9",false,21,37.2884691113,127.1074472554,18.945674,-29.065215,10.367944,1.1795077805
"route-1788715494600","9",false,22,37.2884732236,127.1074493788,19.133965,-28.608818,10.861656,1.1795077805
"route-1788715494600","9",false,23,37.2884773359,127.1074515022,19.322257,-28.152422,11.355368,1.1795077805
"route-1788715494600","9",false,24,37.2884814482,127.1074536256,19.510549,-27.696026,11.849079,1.1795077805
"route-1788715494600","9",false,25,37.2884855605,127.1074557491,19.698840,-27.239630,12.342791,1.1795077805
