route_id,route_name,closed,index,latitude,longitude,east_m,north_m,distance_m,path_yaw_rad
"route-1788714906236","7",false,0,37.2886068179,127.1072895080,4.957583,-13.782112,0.000000,1.1954051827
"route-1788714906236","7",false,1,37.2886103300,127.1072912402,5.111190,-13.392326,0.418961,1.1954051827
"route-1788714906236","7",false,2,37.2886138421,127.1072929725,5.264796,-13.002540,0.837922,1.1954051827
"route-1788714906236","7",false,3,37.2886173543,127.1072947048,5.418402,-12.612753,1.256883,1.1543184988
"route-1788714906236","7",false,4,37.2886210887,127.1072967723,5.601739,-12.198297,1.710079,1.1543184988
"route-1788714906236","7",false,5,37.2886248231,127.1072988398,5.785076,-11.783841,2.163274,1.1543184988
"route-1788714906236","7",false,6,37.2886285575,127.1073009074,5.968412,-11.369384,2.616470,1.0761840635
"route-1788714906236","7",false,7,37.2886321585,127.1073033381,6.183957,-10.969730,3.070544,1.0761840635
"route-1788714906236","7",false,8,37.2886357596,127.1073057689,6.399501,-10.570076,3.524618,0.9370763526
"route-1788714906236","7",false,9,37.2886384937,127.1073082834,6.622478,-10.266635,3.901175,0.9370763526
"route-1788714906236","7",false,10,37.2886412278,127.1073107980,6.845455,-9.963193,4.277732,0.7320448009
"route-1788714906236","7",false,11,37.2886436952,127.1073142346,7.150190,-9.689356,4.687427,0.7320448009
"route-1788714906236","7",false,12,37.2886461626,127.1073176712,7.454926,-9.415519,5.097123,0.5681086742
"route-1788714906236","7",false,13,37.2886478297,127.1073209401,7.744796,-9.230494,5.441011,0.5681086742
"route-1788714906236","7",false,14,37.2886494969,127.1073242091,8.034666,-9.045469,5.784899,0.4212635899
"route-1788714906236","7",false,15,37.2886506972,127.1073275618,8.331968,-8.912251,6.110684,0.4212635899
"route-1788714906236","7",false,16,37.2886518975,127.1073309146,8.629271,-8.779033,6.436469,0.2672801443
"route-1788714906236","7",false,17,37.2886526311,127.1073342673,8.926574,-8.697622,6.744716,0.2672801443
"route-1788714906236","7",false,18,37.2886533646,127.1073376201,9.223876,-8.616211,7.052964,0.1208416662
"route-1788714906236","7",false,19,37.2886536981,127.1073410567,9.528612,-8.579206,7.359938,0.1208416662
"route-1788714906236","7",false,20,37.2886540315,127.1073444933,9.833347,-8.542201,7.666912,0.0923646475
"route-1788714906236","7",false,21,37.2886542982,127.1073480975,10.152947,-8.512597,7.987880,0.0923646475
"route-1788714906236","7",false,22,37.2886545650,127.1073517017,10.472548,-8.482993,8.308849,0.0000000000
"route-1788714906236","7",false,23,37.2886545650,127.1073553897,10.799581,-8.482993,8.635882,0.0000000000
"route-1788714906236","7",false,24,37.2886545650,127.1073590778,11.126614,-8.482993,8.962915,-0.1208416614
"route-1788714906236","7",false,25,37.2886542315,127.1073625144,11.431349,-8.519998,9.269889,-0.1208416614
"route-1788714906236","7",false,26,37.2886538981,127.1073659509,11.736084,-8.557003,9.576862,-0.2541448558
"route-1788714906236","7",false,27,37.2886530979,127.1073698066,12.077982,-8.645815,9.930107,-0.2541448558
"route-1788714906236","7",false,28,37.2886522977,127.1073736623,12.419880,-8.734627,10.283352,-0.3390448960
"route-1788714906236","7",false,29,37.2886511640,127.1073776856,12.776643,-8.860444,10.661651,-0.3390448960
"route-1788714906236","7",false,30,37.2886500303,127.1073817089,13.133407,-8.986261,11.039949,-0.3932824793
"route-1788714906236","7",false,31,37.2886483632,127.1073867381,13.579361,-9.171286,11.522763,-0.3932824793
"route-1788714906236","7",false,32,37.2886466960,127.1073917672,14.025315,-9.356311,12.005577,-0.4424283950
"route-1788714906236","7",false,33,37.2886448955,127.1073965239,14.447113,-9.556138,12.472315,-0.4424283950
"route-1788714906236","7",false,34,37.2886430950,127.1074012807,14.868911,-9.755965,12.939054,-0.4424283950
"route-1788714906236","7",false,35,37.2886412945,127.1074060374,15.290709,-9.955793,13.405792,-0.4424283950
"route-1788714906236","7",false,36,37.2886394940,127.1074107941,15.712507,-10.155620,13.872530,-0.4424283950
"route-1788714906236","7",false,37,37.2886376934,127.1074155509,16.134305,-10.355447,14.339268,-0.4424283950
"route-1788714906236","7",false,38,37.2886358929,127.1074203076,16.556104,-10.555274,14.806006,-0.4424283950
"route-1788714906236","7",false,39,37.2886340924,127.1074250643,16.977902,-10.755101,15.272745,-0.4424283950
"route-1788714906236","7",false,40,37.2886322919,127.1074298210,17.399700,-10.954928,15.739483,-0.5524048083
"route-1788714906236","7",false,41,37.2886305581,127.1074333414,17.711868,-11.147354,16.106193,-0.5524048083
"route-1788714906236","7",false,42,37.2886288242,127.1074368618,18.024035,-11.339780,16.472904,-0.6267734121
"route-1788714906236","7",false,43,37.2886272238,127.1074396279,18.269310,-11.517404,16.775740,-0.6267734121
"route-1788714906236","7",false,44,37.2886256233,127.1074423939,18.514585,-11.695029,17.078577,-0.8324210359
"route-1788714906236","7",false,45,37.2886234894,127.1074448247,18.730129,-11.931861,17.398809,-0.8324210359
"route-1788714906236","7",false,46,37.2886213554,127.1074472554,18.945674,-12.168693,17.719042,-0.9541271384
"route-1788714906236","7",false,47,37.2886190881,127.1074492671,19.124055,-12.420327,18.027489,-0.9541271384
"route-1788714906236","7",false,48,37.2886168208,127.1074512787,19.302437,-12.671961,18.335937,-1.0925924938
"route-1788714906236","7",false,49,37.2886147535,127.1074526198,19.421358,-12.901392,18.594357,-1.0925924938
"route-1788714906236","7",false,50,37.2886126862,127.1074539609,19.540279,-13.130824,18.852777,-1.1325362948
"route-1788714906236","7",false,51,37.2886086851,127.1074563079,19.748391,-13.574884,19.343185,-1.3172105894
"route-1788714906236","7",false,52,37.2886045506,127.1074576490,19.867312,-14.033747,19.817207,-1.4322093159
"route-1788714906236","7",false,53,37.2886021499,127.1074580681,19.904475,-14.300183,20.086223,-1.4322093159
"route-1788714906236","7",false,54,37.2885997492,127.1074584872,19.941638,-14.566619,20.355238,-1.4496633101
"route-1788714906236","7",false,55,37.2885953479,127.1074591577,20.001098,-15.055086,20.847310,-1.5218469716
"route-1788714906236","7",false,56,37.2885926138,127.1074593253,20.015963,-15.358527,21.151116,-1.5218469716
"route-1788714906236","7",false,57,37.2885898797,127.1074594930,20.030828,-15.661968,21.454921,-1.6185820125
"route-1788714906236","7",false,58,37.2885870788,127.1074593253,20.015963,-15.972811,21.766118,-1.6185820125
"route-1788714906236","7",false,59,37.2885842780,127.1074591577,20.001098,-16.283653,22.077316,-1.7056835957
"route-1788714906236","7",false,60,37.2885818107,127.1074587386,19.963935,-16.557490,22.353664,-1.7056835957
"route-1788714906236","7",false,61,37.2885793433,127.1074583195,19.926772,-16.831328,22.630011,-1.7739571230
"route-1788714906236","7",false,62,37.2885767425,127.1074576490,19.867312,-17.119967,22.924711,-1.7739571230
"route-1788714906236","7",false,63,37.2885741418,127.1074569784,19.807851,-17.408607,23.219412,-1.8167779715
"route-1788714906236","7",false,64,37.2885706741,127.1074558888,19.711228,-17.793459,23.616208,-1.8167779715
"route-1788714906236","7",false,65,37.2885672064,127.1074547991,19.614605,-18.178312,24.013005,-1.8872672081
"route-1788714906236","7",false,66,37.2885641389,127.1074535418,19.503116,-18.518758,24.371242,-1.8872672081
"route-1788714906236","7",false,67,37.2885610713,127.1074522845,19.391628,-18.859205,24.729478,-1.9068554871
"route-1788714906236","7",false,68,37.2885580038,127.1074509434,19.272707,-19.199651,25.090097,-1.9068554871
"route-1788714906236","7",false,69,37.2885549362,127.1074496023,19.153786,-19.540098,25.450716,-1.9646415352
"route-1788714906236","7",false,70,37.2885508189,127.1074474609,18.963895,-19.997051,25.945554,-1.9646415352
"route-1788714906236","7",false,71,37.2885467016,127.1074453195,18.774005,-20.454004,26.440392,-1.9646415352
"route-1788714906236","7",false,72,37.2885425842,127.1074431780,18.584115,-20.910957,26.935230,-1.9646415352
"route-1788714906236","7",false,73,37.2885384669,127.1074410366,18.394225,-21.367911,27.430068,-1.9646415352
"route-1788714906236","7",false,74,37.2885343496,127.1074388951,18.204335,-21.824864,27.924905,-1.9646415352
"route-1788714906236","7",false,75,37.2885302323,127.1074367537,18.014445,-22.281817,28.419743,-1.9646415352
"route-1788714906236","7",false,76,37.2885261149,127.1074346122,17.824555,-22.738770,28.914581,-1.9646415352
"route-1788714906236","7",false,77,37.2885219976,127.1074324708,17.634665,-23.195723,29.409419,-1.9646415352
"route-1788714906236","7",false,78,37.2885178803,127.1074303294,17.444775,-23.652677,29.904257,-1.9646415352
"route-1788714906236","7",false,79,37.2885137630,127.1074281879,17.254885,-24.109630,30.399095,-1.9646415352
"route-1788714906236","7",false,80,37.2885096457,127.1074260465,17.064995,-24.566583,30.893932,-1.9646415352
"route-1788714906236","7",false,81,37.2885055283,127.1074239050,16.875104,-25.023536,31.388770,-1.9646415352
"route-1788714906236","7",false,82,37.2885014110,127.1074217636,16.685214,-25.480489,31.883608,-1.9646415352
"route-1788714906236","7",false,83,37.2884972937,127.1074196222,16.495324,-25.937443,32.378446,-1.9646415352
"route-1788714906236","7",false,84,37.2884931764,127.1074174807,16.305434,-26.394396,32.873284,-1.9646415352
"route-1788714906236","7",false,85,37.2884890590,127.1074153393,16.115544,-26.851349,33.368122,-1.9646415352
"route-1788714906236","7",false,86,37.2884849417,127.1074131978,15.925654,-27.308302,33.862959,-1.9646415352
"route-1788714906236","7",false,87,37.2884808244,127.1074110564,15.735764,-27.765255,34.357797,-1.9646415352
"route-1788714906236","7",false,88,37.2884767071,127.1074089150,15.545874,-28.222209,34.852635,-1.9646415352
"route-1788714906236","7",false,89,37.2884725897,127.1074067735,15.355984,-28.679162,35.347473,-1.9646415352
"route-1788714906236","7",false,90,37.2884684724,127.1074046321,15.166094,-29.136115,35.842311,-1.9646415352
"route-1788714906236","7",false,91,37.2884643551,127.1074024906,14.976204,-29.593068,36.337149,-1.9646415352
"route-1788714906236","7",false,92,37.2884602378,127.1074003492,14.786313,-30.050021,36.831986,-1.9646415352
"route-1788714906236","7",false,93,37.2884561204,127.1073982078,14.596423,-30.506975,37.326824,-1.9646415352
"route-1788714906236","7",false,94,37.2884520031,127.1073960663,14.406533,-30.963928,37.821662,-1.9646415352
"route-1788714906236","7",false,95,37.2884478858,127.1073939249,14.216643,-31.420881,38.316500,-1.9646415352
"route-1788714906236","7",false,96,37.2884437685,127.1073917834,14.026753,-31.877834,38.811338,-1.9646415352
"route-1788714906236","7",false,97,37.2884396511,127.1073896420,13.836863,-32.334788,39.306176,-1.9646415352
"route-1788714906236","7",false,98,37.2884355338,127.1073875005,13.646973,-32.791741,39.801013,-1.9646415352
"route-1788714906236","7",false,99,37.2884314165,127.1073853591,13.457083,-33.248694,40.295851,-1.9646415352
"route-1788714906236","7",false,100,37.2884272992,127.1073832177,13.267193,-33.705647,40.790689,-1.9683937294
"route-1788714906236","7",false,101,37.2884236314,127.1073812898,13.096244,-34.112704,41.232185,-1.9683937294
"route-1788714906236","7",false,102,37.2884199637,127.1073793620,12.925295,-34.519760,41.673680,-2.0520584306
"route-1788714906236","7",false,103,37.2884166294,127.1073771827,12.732048,-34.889811,42.091152,-2.0520584306
"route-1788714906236","7",false,104,37.2884132951,127.1073750034,12.538801,-35.259862,42.508623,-2.0559956342
