route_id,route_name,closed,index,latitude,longitude,east_m,north_m,distance_m,path_yaw_rad
"route-1788704802844","1_left",false,0,37.2889446480,127.1076395363,35.995982,23.711306,0.000000,2.8203941465
"route-1788704802844","1_left",false,1,37.2889460638,127.1076342105,35.523728,23.868434,0.497708,2.8203941465
"route-1788704802844","1_left",false,2,37.2889474795,127.1076288848,35.051474,24.025562,0.995416,2.8203941465
"route-1788704802844","1_left",false,3,37.2889488953,127.1076235591,34.579220,24.182690,1.493123,2.8203941465
"route-1788704802844","1_left",false,4,37.2889503111,127.1076182333,34.106966,24.339819,1.990831,2.8203941465
"route-1788704802844","1_left",false,5,37.2889517269,127.1076129076,33.634712,24.496947,2.488539,2.8203941465
"route-1788704802844","1_left",false,6,37.2889531427,127.1076075819,33.162459,24.654075,2.986247,2.8203941465
"route-1788704802844","1_left",false,7,37.2889545585,127.1076022561,32.690205,24.811204,3.483954,2.8203941465
"route-1788704802844","1_left",false,8,37.2889559743,127.1075969304,32.217951,24.968332,3.981662,2.8203941465
"route-1788704802844","1_left",false,9,37.2889573900,127.1075916047,31.745697,25.125460,4.479370,2.8203941465
"route-1788704802844","1_left",false,10,37.2889588058,127.1075862789,31.273443,25.282589,4.977078,2.8203941465
"route-1788704802844","1_left",false,11,37.2889602216,127.1075809532,30.801189,25.439717,5.474785,2.8203941465
"route-1788704802844","1_left",false,12,37.2889616374,127.1075756275,30.328935,25.596845,5.972493,2.8203941465
"route-1788704802844","1_left",false,13,37.2889630532,127.1075703017,29.856682,25.753974,6.470201,2.8203941465
"route-1788704802844","1_left",false,14,37.2889644690,127.1075649760,29.384428,25.911102,6.967909,2.8203941465
"route-1788704802844","1_left",false,15,37.2889658848,127.1075596503,28.912174,26.068230,7.465616,2.8203941465
"route-1788704802844","1_left",false,16,37.2889673006,127.1075543245,28.439920,26.225359,7.963324,2.8203941465
"route-1788704802844","1_left",false,17,37.2889687163,127.1075489988,27.967666,26.382487,8.461032,2.8203941465
"route-1788704802844","1_left",false,18,37.2889701321,127.1075436731,27.495412,26.539615,8.958740,2.8203941465
"route-1788704802844","1_left",false,19,37.2889715479,127.1075383473,27.023158,26.696744,9.456447,2.8203941465
"route-1788704802844","1_left",false,20,37.2889729637,127.1075330216,26.550905,26.853872,9.954155,2.8203941465
"route-1788704802844","1_left",false,21,37.2889743795,127.1075276959,26.078651,27.011000,10.451863,2.8203941465
"route-1788704802844","1_left",false,22,37.2889757953,127.1075223702,25.606397,27.168129,10.949571,2.8203941465
"route-1788704802844","1_left",false,23,37.2889772111,127.1075170444,25.134143,27.325257,11.447278,2.8203941465
"route-1788704802844","1_left",false,24,37.2889786268,127.1075117187,24.661889,27.482385,11.944986,2.8203941465
"route-1788704802844","1_left",false,25,37.2889800426,127.1075063930,24.189635,27.639514,12.442694,2.8203941465
"route-1788704802844","1_left",false,26,37.2889814584,127.1075010672,23.717381,27.796642,12.940402,2.8023700993
"route-1788704802844","1_left",false,27,37.2889829563,127.1074957544,23.246271,27.962879,13.439981,2.8023700993
"route-1788704802844","1_left",false,28,37.2889844541,127.1074904415,22.775161,28.129116,13.939561,2.8023700993
"route-1788704802844","1_left",false,29,37.2889859520,127.1074851287,22.304050,28.295353,14.439140,2.8023700993
"route-1788704802844","1_left",false,30,37.2889874499,127.1074798159,21.832940,28.461591,14.938720,2.8023700993
"route-1788704802844","1_left",false,31,37.2889889477,127.1074745030,21.361830,28.627828,15.438300,2.8023700993
"route-1788704802844","1_left",false,32,37.2889904456,127.1074691902,20.890719,28.794065,15.937879,2.8023700993
"route-1788704802844","1_left",false,33,37.2889919434,127.1074638774,20.419609,28.960302,16.437459,2.8023700993
"route-1788704802844","1_left",false,34,37.2889934413,127.1074585645,19.948498,29.126539,16.937038,2.8023700993
"route-1788704802844","1_left",false,35,37.2889949392,127.1074532517,19.477388,29.292776,17.436618,2.8023700993
"route-1788704802844","1_left",false,36,37.2889964370,127.1074479389,19.006278,29.459013,17.936198,2.8023700993
"route-1788704802844","1_left",false,37,37.2889979349,127.1074426260,18.535167,29.625251,18.435777,2.8023700993
"route-1788704802844","1_left",false,38,37.2889994327,127.1074373132,18.064057,29.791488,18.935357,2.8023700993
"route-1788704802844","1_left",false,39,37.2890009306,127.1074320003,17.592947,29.957725,19.434936,2.8023700993
"route-1788704802844","1_left",false,40,37.2890024285,127.1074266875,17.121836,30.123962,19.934516,2.8023700993
"route-1788704802844","1_left",false,41,37.2890039263,127.1074213747,16.650726,30.290199,20.434096,2.8023700993
"route-1788704802844","1_left",false,42,37.2890054242,127.1074160618,16.179615,30.456436,20.933675,2.8023700993
"route-1788704802844","1_left",false,43,37.2890069220,127.1074107490,15.708505,30.622673,21.433255,2.8023700993
"route-1788704802844","1_left",false,44,37.2890084199,127.1074054362,15.237395,30.788911,21.932834,2.8023700993
"route-1788704802844","1_left",false,45,37.2890099178,127.1074001233,14.766284,30.955148,22.432414,2.8023700993
"route-1788704802844","1_left",false,46,37.2890114156,127.1073948105,14.295174,31.121385,22.931994,2.8023700993
"route-1788704802844","1_left",false,47,37.2890129135,127.1073894976,13.824064,31.287622,23.431573,2.8023700993
"route-1788704802844","1_left",false,48,37.2890144113,127.1073841848,13.352953,31.453859,23.931153,2.8023700993
"route-1788704802844","1_left",false,49,37.2890159092,127.1073788720,12.881843,31.620096,24.430732,2.8023700993
