route_id,route_name,closed,index,latitude,longitude,east_m,north_m,distance_m,path_yaw_rad
"route-1788715871839-1","4",false,0,37.2887996733,127.1067599393,-42.001373,7.621573,0.000000,0.7538699498
"route-1788715871839-1","4",false,1,37.2888018739,127.1067628730,-41.741233,7.865805,0.356822,0.7538699498
"route-1788715871839-1","4",false,2,37.2888040746,127.1067658067,-41.481093,8.110038,0.713645,0.6589808555
"route-1788715871839-1","4",false,3,37.2888064086,127.1067695785,-41.146628,8.369073,1.136689,0.6589808555
"route-1788715871839-1","4",false,4,37.2888087426,127.1067733504,-40.812162,8.628107,1.559733,0.5030608841
"route-1788715871839-1","4",false,5,37.2888101430,127.1067765355,-40.529725,8.783528,1.882109,0.5030608841
"route-1788715871839-1","4",false,6,37.2888115434,127.1067797206,-40.247287,8.938949,2.204486,0.4372237593
"route-1788715871839-1","4",false,7,37.2888130771,127.1067838278,-39.883091,9.109171,2.606498,0.4372237593
"route-1788715871839-1","4",false,8,37.2888146109,127.1067879349,-39.518896,9.279394,3.008511,0.2489599283
"route-1788715871839-1","4",false,9,37.2888154111,127.1067918744,-39.169565,9.368206,3.368955,0.2489599283
"route-1788715871839-1","4",false,10,37.2888162114,127.1067958139,-38.820234,9.457018,3.729398,0.2489599204
"route-1788715871839-1","4",false,11,37.2888170116,127.1067997534,-38.470904,9.545830,4.089841,0.2489599204
"route-1788715871839-1","4",false,12,37.2888178118,127.1068036929,-38.121573,9.634641,4.450285,0.1009188126
"route-1788715871839-1","4",false,13,37.2888182119,127.1068086382,-37.683052,9.679047,4.891049,0.1009188126
"route-1788715871839-1","4",false,14,37.2888186120,127.1068135835,-37.244530,9.723453,5.331813,0.0144301728
"route-1788715871839-1","4",false,15,37.2888186565,127.1068174392,-36.902632,9.728387,5.673746,0.0144301728
"route-1788715871839-1","4",false,16,37.2888187010,127.1068212949,-36.560734,9.733321,6.015680,0.0144301728
"route-1788715871839-1","4",false,17,37.2888187454,127.1068251505,-36.218836,9.738255,6.357614,-0.0585067427
"route-1788715871839-1","4",false,18,37.2888185676,127.1068289503,-35.881893,9.718519,6.695134,-0.0585067427
"route-1788715871839-1","4",false,19,37.2888183898,127.1068327501,-35.544950,9.698783,7.032655,-0.0585067427
"route-1788715871839-1","4",false,20,37.2888182119,127.1068365499,-35.208007,9.679047,7.370175,-0.1497420428
"route-1788715871839-1","4",false,21,37.2888175451,127.1068420820,-34.717458,9.605037,7.866276,-0.1497420428
"route-1788715871839-1","4",false,22,37.2888168782,127.1068476140,-34.226908,9.531028,8.362377,-0.2364029026
"route-1788715871839-1","4",false,23,37.2888158779,127.1068528108,-33.766089,9.420013,8.836380,-0.2364029026
"route-1788715871839-1","4",false,24,37.2888148776,127.1068580076,-33.305270,9.308998,9.310383,-0.3248656722
"route-1788715871839-1","4",false,25,37.2888138551,127.1068618074,-32.968327,9.195516,9.665923,-0.3248656722
"route-1788715871839-1","4",false,26,37.2888128326,127.1068656072,-32.631384,9.082034,10.021463,-0.3248656722
"route-1788715871839-1","4",false,27,37.2888118101,127.1068694070,-32.294441,8.968553,10.377003,-0.3491553521
"route-1788715871839-1","4",false,28,37.2888103240,127.1068745160,-31.841408,8.803616,10.859126,-0.3491553521
"route-1788715871839-1","4",false,29,37.2888088378,127.1068796249,-31.388376,8.638680,11.341249,-0.3491553521
"route-1788715871839-1","4",false,30,37.2888073517,127.1068847339,-30.935343,8.473744,11.823372,-0.3491553521
"route-1788715871839-1","4",false,31,37.2888058655,127.1068898429,-30.482310,8.308807,12.305495,-0.3491553521
"route-1788715871839-1","4",false,32,37.2888043794,127.1068949518,-30.029278,8.143871,12.787618,-0.3491553521
"route-1788715871839-1","4",false,33,37.2888028933,127.1069000608,-29.576245,7.978935,13.269741,-0.3491553521
"route-1788715871839-1","4",false,34,37.2888014071,127.1069051698,-29.123212,7.813998,13.751864,-0.3491553521
"route-1788715871839-1","4",false,35,37.2887999210,127.1069102788,-28.670180,7.649062,14.233987,-0.3491553521
"route-1788715871839-1","4",false,36,37.2887984348,127.1069153877,-28.217147,7.484126,14.716110,-0.3491553521
"route-1788715871839-1","4",false,37,37.2887969487,127.1069204967,-27.764115,7.319189,15.198233,-0.3491553521
"route-1788715871839-1","4",false,38,37.2887954626,127.1069256057,-27.311082,7.154253,15.680355,-0.3491553521
"route-1788715871839-1","4",false,39,37.2887939764,127.1069307146,-26.858049,6.989317,16.162478,-0.3491553521
